"WebID","Area","Data_label","2016","2016%","2011","2011%","2006","2006%","2001","2001%","Data Type",
"40","New South Wales","Vietnam","84130","1.1247","71899","1.0394","63691","0.9740","62927","0.9964","UR",
"40","New South Wales","France","11540","0.1543","8950","0.1294","6962","0.1065","6454","0.1022","UR",
"40","New South Wales","Argentina","6244","0.0835","5725","0.0828","5548","0.0848","5463","0.0865","UR",
"40","New South Wales","Austria","5172","0.0691","5796","0.0838","6183","0.0946","6686","0.1059","UR",
"40","New South Wales","Cambodia","12439","0.1663","11106","0.1605","9955","0.1522","9706","0.1537","UR",
"40","New South Wales","Chile","13058","0.1746","12651","0.1829","12258","0.1875","12633","0.2000","UR",
"40","New South Wales","Cyprus","6239","0.0834","6549","0.0947","6718","0.1027","7252","0.1148","UR",
"40","New South Wales","East Timor","2119","0.0283","2143","0.0310","2278","0.0348","2408","0.0381","UR",
"40","New South Wales","Hungary","6420","0.0858","7108","0.1028","7672","0.1173","8721","0.1381","UR",
"40","New South Wales","Iran","23048","0.3081","15465","0.2236","11912","0.1822","10395","0.1646","UR",
"40","New South Wales","Mauritius","5731","0.0766","5803","0.0839","5223","0.0799","5309","0.0841","UR",
"40","New South Wales","Portugal","8325","0.1113","8207","0.1186","8439","0.1291","8653","0.1370","UR",
"40","New South Wales","Romania","3473","0.0464","3522","0.0509","4102","0.0627","3584","0.0567","UR",
"40","New South Wales","Russian Federation","7586","0.1014","6877","0.0994","5773","0.0883","5843","0.0925","UR",
"40","New South Wales","Spain","6387","0.0854","5272","0.0762","5054","0.0773","5360","0.0849","UR",
"40","New South Wales","Taiwan","13493","0.1804","8666","0.1253","8071","0.1234","7897","0.1250","UR",
"40","New South Wales","Ukraine","4830","0.0646","5035","0.0728","4946","0.0756","5005","0.0793","UR",
"40","New South Wales","Afghanistan","13032","0.1742","8935","0.1292","7522","0.1150","4679","0.0741","UR",
"40","New South Wales","Albania","315","0.0042","191","0.0028","220","0.0034","164","0.0026","UR",
"40","New South Wales","Bangladesh","24217","0.3238","16998","0.2457","10603","0.1622","6108","0.0967","UR",
"40","New South Wales","Belarus","472","0.0063","438","0.0063","314","0.0048","267","0.0042","UR",
"40","New South Wales","Belgium","2026","0.0271","1774","0.0256","1602","0.0245","1521","0.0241","UR",
"40","New South Wales","Botswana","233","0.0031","200","0.0029","199","0.0030","187","0.0030","UR",
"40","New South Wales","Brazil","12314","0.1646","6499","0.0939","3473","0.0531","2508","0.0397","UR",
"40","New South Wales","Brunei Darussalam","492","0.0066","440","0.0064","375","0.0057","297","0.0047","UR",
"40","New South Wales","Bulgaria","1059","0.0142","870","0.0126","827","0.0126","835","0.0132","UR",
"40","New South Wales","Burma (Myanmar)","7128","0.0953","5168","0.0747","3719","0.0569","3209","0.0508","UR",
"40","New South Wales","Colombia","6742","0.0901","4482","0.0648","2866","0.0438","2461","0.0390","UR",
"40","New South Wales","Congo, Democratic Republic of","551","0.0074","474","0.0069","143","0.0022","80","0.0013","UR",
"40","New South Wales","Cook Islands","2208","0.0295","2075","0.0300","2093","0.0320","2071","0.0328","UR",
"40","New South Wales","Czech Republic","3310","0.0443","3028","0.0438","2829","0.0433","2772","0.0439","UR",
"40","New South Wales","Denmark","2630","0.0352","2727","0.0394","2744","0.0420","2886","0.0457","UR",
"40","New South Wales","Eastern Europe, nfd","1699","0.0227","1806","0.0261","2104","0.0322","2629","0.0416","UR",
"40","New South Wales","Ecuador","1356","0.0181","1320","0.0191","1178","0.0180","1083","0.0171","UR",
"40","New South Wales","El Salvador","1842","0.0246","1890","0.0273","1856","0.0284","1928","0.0305","UR",
"40","New South Wales","Eritrea","287","0.0038","217","0.0031","168","0.0026","131","0.0021","UR",
"40","New South Wales","Estonia","759","0.0101","731","0.0106","801","0.0122","1031","0.0163","UR",
"40","New South Wales","Ethiopia","1260","0.0168","1134","0.0164","726","0.0111","569","0.0090","UR",
"40","New South Wales","Finland","2267","0.0303","2287","0.0331","2298","0.0351","2443","0.0387","UR",
"40","New South Wales","Gaza Strip and West Bank","1632","0.0218","1447","0.0209","1418","0.0217","1382","0.0219","UR",
"40","New South Wales","Ghana","2432","0.0325","1925","0.0278","1517","0.0232","1215","0.0192","UR",
"40","New South Wales","Israel","3594","0.0480","3393","0.0490","3070","0.0469","2612","0.0414","UR",
"40","New South Wales","Jordan","3785","0.0506","3039","0.0439","2570","0.0393","2375","0.0376","UR",
"40","New South Wales","Kenya","3197","0.0427","2722","0.0393","2279","0.0349","1778","0.0282","UR",
"40","New South Wales","Kuwait","2603","0.0348","1932","0.0279","1473","0.0225","1337","0.0212","UR",
"40","New South Wales","Laos","5227","0.0699","5106","0.0738","5029","0.0769","5300","0.0839","UR",
"40","New South Wales","Latvia","1144","0.0153","1357","0.0196","1732","0.0265","1970","0.0312","UR",
"40","New South Wales","Liberia","600","0.0080","540","0.0078","373","0.0057","37","0.0006","UR",
"40","New South Wales","Libya","702","0.0094","684","0.0099","394","0.0060","381","0.0060","UR",
"40","New South Wales","Lithuania","1022","0.0137","824","0.0119","956","0.0146","1134","0.0180","UR",
"40","New South Wales","Macau","1212","0.0162","1105","0.0160","1043","0.0160","1073","0.0170","UR",
"40","New South Wales","Mexico","1703","0.0228","1166","0.0169","716","0.0109","519","0.0082","UR",
"40","New South Wales","Morocco","729","0.0097","593","0.0086","478","0.0073","441","0.0070","UR",
"40","New South Wales","Mozambique","199","0.0027","171","0.0025","161","0.0025","153","0.0024","UR",
"40","New South Wales","Namibia","259","0.0035","182","0.0026","173","0.0026","123","0.0019","UR",
"40","New South Wales","Nepal","32117","0.4294","15287","0.2210","3084","0.0472","1765","0.0279","UR",
"40","New South Wales","New Caledonia","495","0.0066","468","0.0068","436","0.0067","456","0.0072","UR",
"40","New South Wales","Nigeria","2712","0.0363","1501","0.0217","995","0.0152","750","0.0119","UR",
"40","New South Wales","Norway","1237","0.0165","1155","0.0167","1113","0.0170","1303","0.0206","UR",
"40","New South Wales","Oman","375","0.0050","222","0.0032","143","0.0022","86","0.0014","UR",
"40","New South Wales","Pakistan","24524","0.3279","13321","0.1926","8621","0.1318","6639","0.1051","UR",
"40","New South Wales","Peru","5714","0.0764","5133","0.0742","4142","0.0633","3893","0.0616","UR",
"40","New South Wales","Samoa","9025","0.1207","7874","0.1138","6899","0.1055","6388","0.1011","UR",
"40","New South Wales","Saudi Arabia","3566","0.0477","3043","0.0440","1223","0.0187","695","0.0110","UR",
"40","New South Wales","Seychelles","245","0.0033","270","0.0039","230","0.0035","268","0.0042","UR",
"40","New South Wales","Sierra Leone","1601","0.0214","1537","0.0222","854","0.0131","200","0.0032","UR",
"40","New South Wales","Slovakia","2252","0.0301","1913","0.0277","1592","0.0243","1381","0.0219","UR",
"40","New South Wales","Slovenia","1773","0.0237","2014","0.0291","2052","0.0314","2267","0.0359","UR",
"40","New South Wales","Somalia","824","0.0110","616","0.0089","586","0.0090","598","0.0095","UR",
"40","New South Wales","Sudan/South Sudan","6070","0.0811","6167","0.0891","5972","0.0913","2585","0.0409","UR",
"40","New South Wales","Sweden","3424","0.0458","2881","0.0416","2544","0.0389","2337","0.0370","UR",
"40","New South Wales","Switzerland","3855","0.0515","3738","0.0540","3545","0.0542","3560","0.0564","UR",
"40","New South Wales","Syria","9291","0.1242","5112","0.0739","4468","0.0683","4201","0.0665","UR",
"40","New South Wales","Tanzania","797","0.0107","787","0.0114","639","0.0098","570","0.0090","UR",
"40","New South Wales","Tonga","5843","0.0781","5601","0.0810","4890","0.0748","5124","0.0811","UR",
"40","New South Wales","Trinidad and Tobago","352","0.0047","343","0.0050","262","0.0040","302","0.0048","UR",
"40","New South Wales","Uganda","791","0.0106","727","0.0105","515","0.0079","410","0.0065","UR",
"40","New South Wales","United Arab Emirates","2595","0.0347","1418","0.0205","883","0.0135","548","0.0087","UR",
"40","New South Wales","Uruguay","6213","0.0831","6524","0.0943","6729","0.1029","6953","0.1101","UR",
"40","New South Wales","Vanuatu","431","0.0058","428","0.0062","407","0.0062","382","0.0060","UR",
"40","New South Wales","Zambia","1106","0.0148","1006","0.0145","862","0.0132","756","0.0120","UR",
"40","New South Wales","Zimbabwe","6495","0.0868","5683","0.0822","4128","0.0631","2443","0.0387","UR",
"40","New South Wales","Bhutan","674","0.0090","466","0.0067","","","","","UR",
"41","Victoria","Bosnia and Herzegovina","8487","0.1432","9176","0.1714","8879","0.1802","8551","0.1837","UR",
"41","Victoria","Canada","8967","0.1513","7782","0.1453","6177","0.1254","5311","0.1141","UR",
"41","Victoria","China","160652","2.7107","93922","1.7542","56463","1.1462","36754","0.7898","UR",
"41","Victoria","Croatia","15486","0.2613","17194","0.3211","18187","0.3692","18945","0.4071","UR",
"41","Victoria","Egypt","13282","0.2241","12440","0.2323","11604","0.2356","11589","0.2490","UR",
"41","Victoria","Fiji","10825","0.1827","9701","0.1812","7964","0.1617","7132","0.1532","UR",
"41","Victoria","North Macedonia","17631","0.2975","18321","0.3422","18332","0.3721","19563","0.4204","UR",
"41","Victoria","Germany","26308","0.4439","28011","0.5232","28121","0.5709","29199","0.6274","UR",
"41","Victoria","Greece","47240","0.7971","49942","0.9328","54280","1.1019","57732","1.2405","UR",
"41","Victoria","Hong Kong","21642","0.3652","18172","0.3394","17399","0.3532","15990","0.3436","UR",
"41","Victoria","India","169802","2.8651","111723","2.0867","52715","1.0701","30664","0.6589","UR",
"41","Victoria","Indonesia","17805","0.3004","15381","0.2873","12597","0.2557","10995","0.2363","UR",
"41","Victoria","Iraq","18637","0.3145","12829","0.2396","8623","0.1750","6090","0.1309","UR",
"41","Victoria","Ireland","15615","0.2635","14620","0.2731","11491","0.2333","11662","0.2506","UR",
"41","Victoria","Italy","70527","1.1900","76904","1.4364","82791","1.6807","90740","1.9498","UR",
"41","Victoria","Japan","8515","0.1437","6798","0.1270","5768","0.1171","4683","0.1006","UR",
"41","Victoria","Lebanon","16684","0.2815","15908","0.2971","14936","0.3032","14158","0.3042","UR",
"41","Victoria","Malaysia","50049","0.8445","39820","0.7437","30434","0.6178","24717","0.5311","UR",
"41","Victoria","Malta","17873","0.3016","19718","0.3683","20830","0.4229","22444","0.4823","UR",
"41","Victoria","Netherlands","19813","0.3343","21721","0.4057","22827","0.4634","24260","0.5213","UR",
"41","Victoria","New Zealand","93253","1.5735","80241","1.4987","63809","1.2953","55223","1.1866","UR",
"41","Victoria","Papua New Guinea","2611","0.0441","2542","0.0475","2378","0.0483","2191","0.0471","UR",
"41","Victoria","Philippines","51290","0.8654","37991","0.7096","27304","0.5543","22446","0.4823","UR",
"41","Victoria","Poland","14706","0.2481","16409","0.3065","18037","0.3662","20403","0.4384","UR",
"41","Victoria","South Korea","14797","0.2497","10151","0.1896","6287","0.1276","3510","0.0754","UR",
"41","Victoria","Singapore","16063","0.2710","13668","0.2553","10453","0.2122","7597","0.1632","UR",
"41","Victoria","South Africa","27184","0.4587","24482","0.4573","19361","0.3930","15660","0.3365","UR",
"41","Victoria","Serbia / Montenegro (fmr Yugoslavia)","15917","0.2686","16669","0.3113","18278","0.3710","21063","0.4526","UR",
"41","Victoria","Sri Lanka","55830","0.9420","44012","0.8220","31399","0.6374","26623","0.5721","UR",
"41","Victoria","Thailand","15979","0.2696","10796","0.2016","7059","0.1433","5476","0.1177","UR",
"41","Victoria","Turkey","15744","0.2656","16523","0.3086","15273","0.3100","15171","0.3260","UR",
"41","Victoria","United Kingdom","209767","3.5394","212948","3.9774","204401","4.1494","208718","4.4848","UR",
"41","Victoria","United States of America","19695","0.3323","16812","0.3140","13284","0.2697","11235","0.2414","UR",
"41","Victoria","Vietnam","80787","1.3631","68335","1.2763","58818","1.1940","56602","1.2162","UR",
"41","Victoria","France","7144","0.1205","5581","0.1042","4333","0.0880","3979","0.0855","UR",
"41","Victoria","Argentina","4010","0.0677","3677","0.0687","3501","0.0711","3372","0.0725","UR",
"41","Victoria","Austria","4071","0.0687","4606","0.0860","4896","0.0994","5348","0.1149","UR",
"41","Victoria","Cambodia","13587","0.2293","11334","0.2117","9812","0.1992","8980","0.1930","UR",
"41","Victoria","Chile","7416","0.1251","7078","0.1322","6680","0.1356","6650","0.1429","UR",
"41","Victoria","Cyprus","7574","0.1278","8195","0.1531","8392","0.1704","8898","0.1912","UR",
"41","Victoria","East Timor","4982","0.0841","4959","0.0926","4993","0.1014","5012","0.1077","UR",
"41","Victoria","Hungary","4984","0.0841","5552","0.1037","6045","0.1227","6956","0.1495","UR",
"41","Victoria","Iran","16627","0.2805","7442","0.1390","4419","0.0897","3174","0.0682","UR",
"41","Victoria","Mauritius","11812","0.1993","11584","0.2164","9019","0.1831","8249","0.1773","UR",
"41","Victoria","Portugal","2731","0.0461","2646","0.0494","2661","0.0540","2671","0.0574","UR",
"41","Victoria","Romania","5423","0.0915","5311","0.0992","5166","0.1049","4990","0.1072","UR",
"41","Victoria","Russian Federation","6307","0.1064","6031","0.1126","5662","0.1149","5885","0.1265","UR",
"41","Victoria","Spain","3522","0.0594","3141","0.0587","2903","0.0589","2926","0.0629","UR",
"41","Victoria","Taiwan","9900","0.1670","5703","0.1065","4806","0.0976","4379","0.0941","UR",
"41","Victoria","Ukraine","5322","0.0898","5830","0.1089","5673","0.1152","5778","0.1242","UR",
"41","Victoria","Afghanistan","18116","0.3057","9949","0.1858","5228","0.1061","3245","0.0697","UR",
"41","Victoria","Albania","1681","0.0284","1494","0.0279","1273","0.0258","842","0.0181","UR",
"41","Victoria","Bangladesh","7829","0.1321","5129","0.0958","3028","0.0615","1414","0.0304","UR",
"41","Victoria","Belarus","846","0.0143","882","0.0165","692","0.0140","566","0.0122","UR",
"41","Victoria","Belgium","1463","0.0247","1276","0.0238","1143","0.0232","1099","0.0236","UR",
"41","Victoria","Botswana","246","0.0042","260","0.0049","213","0.0043","191","0.0041","UR",
"41","Victoria","Brazil","3828","0.0646","2004","0.0374","1175","0.0239","786","0.0169","UR",
"41","Victoria","Brunei Darussalam","747","0.0126","609","0.0114","533","0.0108","412","0.0089","UR",
"41","Victoria","Bulgaria","989","0.0167","855","0.0160","847","0.0172","827","0.0178","UR",
"41","Victoria","Burma (Myanmar)","10973","0.1851","5635","0.1052","1791","0.0364","1190","0.0256","UR",
"41","Victoria","Colombia","5334","0.0900","2847","0.0532","1234","0.0251","753","0.0162","UR",
"41","Victoria","Congo, Democratic Republic of","731","0.0123","334","0.0062","107","0.0022","57","0.0012","UR",
"41","Victoria","Cook Islands","1900","0.0321","1691","0.0316","1500","0.0305","1338","0.0288","UR",
"41","Victoria","Czech Republic","1595","0.0269","1656","0.0309","1746","0.0354","1672","0.0359","UR",
"41","Victoria","Denmark","1569","0.0265","1510","0.0282","1497","0.0304","1529","0.0329","UR",
"41","Victoria","Eastern Europe, nfd","1093","0.0184","1309","0.0244","1520","0.0309","1989","0.0427","UR",
"41","Victoria","Ecuador","272","0.0046","108","0.0020","70","0.0014","51","0.0011","UR",
"41","Victoria","El Salvador","3166","0.0534","3107","0.0580","3058","0.0621","3056","0.0657","UR",
"41","Victoria","Eritrea","2002","0.0338","1503","0.0281","1229","0.0249","996","0.0214","UR",
"41","Victoria","Estonia","383","0.0065","349","0.0065","436","0.0089","505","0.0109","UR",
"41","Victoria","Ethiopia","6368","0.1074","4503","0.0841","3083","0.0626","1947","0.0418","UR",
"41","Victoria","Finland","1244","0.0210","1246","0.0233","1165","0.0236","1177","0.0253","UR",
"41","Victoria","Gaza Strip and West Bank","773","0.0130","696","0.0130","798","0.0162","893","0.0192","UR",
"41","Victoria","Ghana","941","0.0159","677","0.0126","508","0.0103","380","0.0082","UR",
